day,hour,price,action,reward
215,2,21.9,1.0,-219.0
215,3,17.97,1.0,-179.7
215,4,10.09,1.0,-100.9
215,5,10.0,1.0,-100.0
215,6,10.17,1.0,-101.7
215,7,10.19,1.0,-101.89999999999999
215,8,20.59,1.0,-205.9
215,9,37.41,0.0,-0.0
215,10,46.33,0.0,-0.0
215,11,47.0,0.0,-0.0
215,12,49.07,0.0,-0.0
215,13,48.59,0.0,-0.0
215,14,46.93,1.0,-469.3
215,15,46.25,0.0,-0.0
215,16,45.9,1.0,-459.0
215,17,45.02,0.0,-0.0
215,18,44.87,0.0,-0.0
215,19,45.39,1.0,-453.9
215,20,43.91,0.0,-0.0
215,21,37.4,0.0,-0.0
215,22,45.43,1.0,-454.3
215,23,45.8,1.0,-458.0
215,24,40.33,-1.0,322.64
216,1,20.79,1.0,-207.89999999999998
216,2,19.12,1.0,-191.20000000000002
216,3,15.24,1.0,-152.4
216,4,13.58,1.0,-135.8
216,5,10.19,1.0,-101.89999999999999
216,6,18.5,1.0,-185.0
216,7,22.41,1.0,-224.1
216,8,37.47,1.0,-374.7
216,9,46.99,0.0,-0.0
216,10,45.92,0.0,-0.0
216,11,46.45,0.0,-0.0
216,12,48.45,0.0,-0.0
216,13,48.45,0.0,-0.0
216,14,47.0,1.0,-470.0
216,15,46.45,0.0,-0.0
216,16,46.89,1.0,-468.9
216,17,45.38,0.0,-0.0
216,18,45.54,0.0,-0.0
216,19,45.75,1.0,-457.5
216,20,44.53,0.0,-0.0
216,21,44.6,0.0,-0.0
216,22,45.15,1.0,-451.5
216,23,44.81,1.0,-448.1
216,24,40.5,-1.0,324.0
217,1,24.79,1.0,-247.89999999999998
217,2,21.36,1.0,-213.6
217,3,20.61,1.0,-206.1
217,4,17.56,1.0,-175.6
217,5,15.54,1.0,-155.39999999999998
217,6,21.86,1.0,-218.6
217,7,30.73,1.0,-307.3
217,8,40.61,1.0,-406.1
217,9,43.91,0.0,-0.0
217,10,45.18,0.0,-0.0
217,11,47.9,0.0,-0.0
217,12,49.16,0.0,-0.0
217,13,49.67,0.0,-0.0
217,14,48.0,1.0,-480.0
217,15,45.9,0.0,-0.0
217,16,45.15,1.0,-451.5
217,17,45.0,0.0,-0.0
217,18,45.87,0.0,-0.0
217,19,45.5,1.0,-455.0
217,20,43.76,0.0,-0.0
217,21,42.21,0.0,-0.0
217,22,46.76,1.0,-467.59999999999997
217,23,45.5,1.0,-455.0
217,24,40.07,-1.0,320.56
218,1,27.7,1.0,-277.0
218,2,26.31,1.0,-263.09999999999997
218,3,20.1,1.0,-201.0
218,4,17.76,1.0,-177.60000000000002
218,5,17.06,1.0,-170.6
218,6,19.57,1.0,-195.7
218,7,30.97,1.0,-309.7
218,8,41.13,1.0,-411.3
218,9,44.68,0.0,-0.0
218,10,45.49,0.0,-0.0
218,11,47.46,0.0,-0.0
218,12,48.89,0.0,-0.0
218,13,48.5,0.0,-0.0
218,14,45.45,1.0,-454.5
218,15,44.11,0.0,-0.0
218,16,44.0,1.0,-440.0
218,17,42.4,0.0,-0.0
218,18,42.23,0.0,-0.0
218,19,42.5,1.0,-425.0
218,20,42.11,0.0,-0.0
218,21,39.89,0.0,-0.0
218,22,40.89,1.0,-408.9
218,23,0.02,1.0,-0.2
218,24,39.76,-1.0,318.08
219,1,31.0,1.0,-310.0
219,2,26.44,1.0,-264.40000000000003
219,3,16.81,1.0,-168.1
219,4,11.01,1.0,-110.1
219,5,10.63,1.0,-106.30000000000001
219,6,10.65,1.0,-106.5
219,7,0.01,1.0,-0.1
219,8,10.76,1.0,-107.6
219,9,21.37,0.0,-0.0
219,10,30.99,0.0,-0.0
219,11,33.11,0.0,-0.0
219,12,35.92,0.0,-0.0
219,13,41.37,0.0,-0.0
219,14,36.81,1.0,-368.1
219,15,38.83,0.0,-0.0
219,16,37.1,1.0,-371.0
219,17,34.47,0.0,-0.0
219,18,33.2,0.0,-0.0
219,19,36.17,1.0,-361.70000000000005
219,20,39.34,0.0,-0.0
219,21,34.42,0.0,-0.0
219,22,40.88,1.0,-408.8
219,23,42.62,1.0,-426.2
219,24,38.92,-1.0,311.36000000000007
220,1,18.93,1.0,-189.3
220,2,19.24,1.0,-192.39999999999998
220,3,14.6,1.0,-146.0
220,4,11.37,1.0,-113.69999999999999
220,5,10.67,1.0,-106.7
220,6,10.19,1.0,-101.89999999999999
220,7,10.01,1.0,-100.1
220,8,10.56,1.0,-105.60000000000001
220,9,11.12,0.0,-0.0
220,10,20.74,0.0,-0.0
220,11,28.74,0.0,-0.0
220,12,30.09,0.0,-0.0
220,13,35.01,0.0,-0.0
220,14,30.04,1.0,-300.4
220,15,26.15,0.0,-0.0
220,16,21.45,1.0,-214.5
220,17,23.09,0.0,-0.0
220,18,26.81,0.0,-0.0
220,19,31.34,1.0,-313.4
220,20,34.04,0.0,-0.0
220,21,35.0,0.0,-0.0
220,22,34.83,1.0,-348.29999999999995
220,23,39.01,1.0,-390.09999999999997
220,24,31.41,-1.0,251.28000000000003
221,1,18.06,1.0,-180.6
221,2,15.59,1.0,-155.9
221,3,14.85,1.0,-148.5
221,4,11.14,1.0,-111.4
221,5,11.42,1.0,-114.2
221,6,13.63,1.0,-136.3
221,7,23.23,1.0,-232.3
221,8,31.82,1.0,-318.2
221,9,46.18,0.0,-0.0
221,10,48.66,0.0,-0.0
221,11,48.09,0.0,-0.0
221,12,50.29,0.0,-0.0
221,13,49.54,0.0,-0.0
221,14,48.58,1.0,-485.79999999999995
221,15,47.9,0.0,-0.0
221,16,45.52,1.0,-455.20000000000005
221,17,44.6,0.0,-0.0
221,18,44.44,0.0,-0.0
221,19,44.34,1.0,-443.40000000000003
221,20,43.75,0.0,-0.0
221,21,42.77,0.0,-0.0
221,22,36.52,1.0,-365.20000000000005
221,23,43.65,1.0,-436.5
221,24,40.03,-1.0,320.24
222,1,28.46,1.0,-284.6
222,2,24.2,1.0,-242.0
222,3,20.01,1.0,-200.10000000000002
222,4,11.67,1.0,-116.7
222,5,11.66,1.0,-116.6
222,6,13.7,1.0,-137.0
222,7,14.8,1.0,-148.0
222,8,35.13,1.0,-351.3
222,9,45.5,0.0,-0.0
222,10,46.0,0.0,-0.0
222,11,48.0,0.0,-0.0
222,12,50.33,0.0,-0.0
222,13,49.52,0.0,-0.0
222,14,47.61,1.0,-476.1
222,15,46.15,0.0,-0.0
222,16,45.0,1.0,-450.0
222,17,45.0,0.0,-0.0
222,18,44.95,0.0,-0.0
222,19,45.5,1.0,-455.0
222,20,44.26,0.0,-0.0
222,21,42.16,0.0,-0.0
222,22,45.03,1.0,-450.3
222,23,45.43,1.0,-454.3
222,24,37.59,-1.0,300.72
223,1,18.63,1.0,-186.29999999999998
223,2,12.34,1.0,-123.4
223,3,14.0,1.0,-140.0
223,4,12.92,1.0,-129.2
223,5,10.18,1.0,-101.8
223,6,15.71,1.0,-157.10000000000002
223,7,15.55,1.0,-155.5
223,8,36.77,1.0,-367.70000000000005
223,9,46.05,0.0,-0.0
223,10,47.56,0.0,-0.0
223,11,49.75,0.0,-0.0
223,12,51.3,0.0,-0.0
223,13,50.0,0.0,-0.0
223,14,48.71,1.0,-487.1
223,15,48.38,0.0,-0.0
223,16,47.33,1.0,-473.29999999999995
223,17,46.54,0.0,-0.0
223,18,46.5,0.0,-0.0
223,19,47.42,1.0,-474.20000000000005
223,20,46.65,0.0,-0.0
223,21,36.51,0.0,-0.0
223,22,43.14,1.0,-431.4
223,23,46.5,1.0,-465.0
223,24,41.5,-1.0,332.0
224,1,13.85,1.0,-138.5
224,2,11.98,1.0,-119.80000000000001
224,3,14.15,1.0,-141.5
224,4,10.59,1.0,-105.9
224,5,10.52,1.0,-105.19999999999999
224,6,10.19,1.0,-101.89999999999999
224,7,10.96,1.0,-109.60000000000001
224,8,21.46,1.0,-214.60000000000002
224,9,41.88,0.0,-0.0
224,10,44.13,0.0,-0.0
224,11,48.6,0.0,-0.0
224,12,50.36,0.0,-0.0
224,13,51.06,0.0,-0.0
224,14,48.29,1.0,-482.9
224,15,47.71,0.0,-0.0
224,16,46.8,1.0,-468.0
224,17,44.07,0.0,-0.0
224,18,38.87,0.0,-0.0
224,19,42.7,1.0,-427.0
224,20,41.4,0.0,-0.0
224,21,40.55,0.0,-0.0
224,22,44.03,1.0,-440.3
224,23,44.72,1.0,-447.2
224,24,37.19,-1.0,297.52
225,1,29.11,1.0,-291.1
225,2,30.0,1.0,-300.0
225,3,21.43,1.0,-214.3
225,4,12.35,1.0,-123.5
225,5,12.02,1.0,-120.19999999999999
225,6,13.65,1.0,-136.5
225,7,19.07,1.0,-190.7
225,8,40.72,1.0,-407.2
225,9,47.08,0.0,-0.0
225,10,47.9,0.0,-0.0
225,11,48.91,0.0,-0.0
225,12,51.0,0.0,-0.0
225,13,51.44,0.0,-0.0
225,14,49.01,1.0,-490.09999999999997
225,15,47.5,0.0,-0.0
225,16,45.2,1.0,-452.0
225,17,45.0,0.0,-0.0
225,18,45.3,0.0,-0.0
225,19,45.69,1.0,-456.9
225,20,44.61,0.0,-0.0
225,21,45.39,0.0,-0.0
225,22,45.6,1.0,-456.0
225,23,46.14,1.0,-461.4
225,24,41.69,-1.0,333.52
226,1,39.0,1.0,-390.0
226,2,34.0,1.0,-340.0
226,3,29.73,1.0,-297.3
226,4,28.04,1.0,-280.4
226,5,27.0,1.0,-270.0
226,6,25.89,1.0,-258.9
226,7,26.19,1.0,-261.90000000000003
226,8,31.29,1.0,-312.9
226,9,37.58,0.0,-0.0
226,10,43.89,0.0,-0.0
226,11,45.27,0.0,-0.0
226,12,46.86,0.0,-0.0
226,13,45.1,0.0,-0.0
226,14,42.9,1.0,-429.0
226,15,41.32,0.0,-0.0
226,16,41.28,1.0,-412.8
226,17,40.89,0.0,-0.0
226,18,41.8,0.0,-0.0
226,19,43.9,1.0,-439.0
226,20,43.63,0.0,-0.0
226,21,43.3,0.0,-0.0
226,22,45.2,1.0,-452.0
226,23,44.4,1.0,-444.0
226,24,39.42,-1.0,315.36000000000007
227,1,33.47,1.0,-334.7
227,2,29.65,1.0,-296.5
227,3,16.5,1.0,-165.0
227,4,10.18,1.0,-101.8
227,5,10.01,1.0,-100.1
227,6,9.79,1.0,-97.89999999999999
227,7,9.49,1.0,-94.9
227,8,9.5,1.0,-95.0
227,9,11.39,0.0,-0.0
227,10,24.71,0.0,-0.0
227,11,33.15,0.0,-0.0
227,12,35.42,0.0,-0.0
227,13,40.28,0.0,-0.0
227,14,32.6,1.0,-326.0
227,15,30.58,0.0,-0.0
227,16,25.33,1.0,-253.29999999999998
227,17,24.0,0.0,-0.0
227,18,22.66,0.0,-0.0
227,19,27.65,1.0,-276.5
227,20,35.29,0.0,-0.0
227,21,37.61,0.0,-0.0
227,22,43.58,1.0,-435.79999999999995
227,23,47.0,1.0,-470.0
227,24,39.98,-1.0,319.84
228,1,34.06,1.0,-340.6
228,2,29.71,1.0,-297.1
228,3,24.51,1.0,-245.10000000000002
228,4,17.04,1.0,-170.39999999999998
228,5,13.77,1.0,-137.7
228,6,22.57,1.0,-225.7
228,7,32.77,1.0,-327.70000000000005
228,8,43.0,1.0,-430.0
228,9,49.19,0.0,-0.0
228,10,50.0,0.0,-0.0
228,11,52.79,0.0,-0.0
228,12,53.0,0.0,-0.0
228,13,51.81,0.0,-0.0
228,14,50.91,1.0,-509.09999999999997
228,15,49.0,0.0,-0.0
228,16,48.14,1.0,-481.4
228,17,45.71,0.0,-0.0
228,18,46.09,0.0,-0.0
228,19,46.65,1.0,-466.5
228,20,47.0,0.0,-0.0
228,21,44.88,0.0,-0.0
228,22,47.0,1.0,-470.0
228,23,45.11,1.0,-451.1
228,24,42.55,-1.0,340.40000000000003
229,1,34.43,1.0,-344.3
229,2,33.89,1.0,-338.9
229,3,26.84,1.0,-268.4
229,4,16.96,1.0,-169.60000000000002
229,5,17.36,1.0,-173.6
229,6,31.01,1.0,-310.1
229,7,34.09,1.0,-340.90000000000003
229,8,34.33,1.0,-343.29999999999995
229,9,47.32,0.0,-0.0
229,10,51.37,0.0,-0.0
229,11,53.5,0.0,-0.0
229,12,54.64,0.0,-0.0
229,13,53.23,0.0,-0.0
229,14,51.15,1.0,-511.5
229,15,49.81,0.0,-0.0
229,16,47.6,1.0,-476.0
229,17,44.86,0.0,-0.0
229,18,44.69,0.0,-0.0
229,19,46.54,1.0,-465.4
229,20,46.19,0.0,-0.0
229,21,40.61,0.0,-0.0
229,22,40.76,1.0,-407.59999999999997
229,23,42.4,1.0,-424.0
229,24,35.82,-1.0,286.56
230,1,25.91,1.0,-259.1
230,2,19.66,1.0,-196.6
230,3,15.28,1.0,-152.79999999999998
230,4,10.19,1.0,-101.89999999999999
230,5,10.18,1.0,-101.8
230,6,10.86,1.0,-108.6
230,7,15.08,1.0,-150.8
230,8,33.29,1.0,-332.9
230,9,44.61,0.0,-0.0
230,10,47.0,0.0,-0.0
230,11,51.69,0.0,-0.0
230,12,54.0,0.0,-0.0
230,13,53.21,0.0,-0.0
230,14,50.92,1.0,-509.20000000000005
230,15,47.66,0.0,-0.0
230,16,45.77,1.0,-457.70000000000005
230,17,43.81,0.0,-0.0
230,18,44.93,0.0,-0.0
230,19,45.57,1.0,-455.7
230,20,44.5,0.0,-0.0
230,21,40.54,0.0,-0.0
230,22,42.61,1.0,-426.1
230,23,43.01,1.0,-430.09999999999997
230,24,38.0,-1.0,304.0
231,1,31.9,1.0,-319.0
231,2,19.44,1.0,-194.4
231,3,11.66,1.0,-116.6
231,4,10.4,1.0,-104.0
231,5,10.41,1.0,-104.1
231,6,10.52,1.0,-105.19999999999999
231,7,21.45,1.0,-214.5
231,8,34.36,1.0,-343.6
231,9,44.98,0.0,-0.0
231,10,46.43,0.0,-0.0
231,11,50.47,0.0,-0.0
231,12,53.99,0.0,-0.0
231,13,54.32,0.0,-0.0
231,14,49.67,1.0,-496.70000000000005
231,15,48.19,0.0,-0.0
231,16,47.0,1.0,-470.0
231,17,46.0,0.0,-0.0
231,18,46.96,0.0,-0.0
231,19,47.69,1.0,-476.9
231,20,47.47,0.0,-0.0
231,21,46.83,0.0,-0.0
231,22,45.92,1.0,-459.20000000000005
231,23,46.17,1.0,-461.70000000000005
231,24,42.1,-1.0,336.8
232,1,37.13,1.0,-371.3
232,2,33.67,1.0,-336.70000000000005
232,3,25.86,1.0,-258.6
232,4,13.26,1.0,-132.6
232,5,12.77,1.0,-127.69999999999999
232,6,21.87,1.0,-218.70000000000002
232,7,34.02,1.0,-340.20000000000005
232,8,44.89,1.0,-448.9
232,9,49.61,0.0,-0.0
232,10,52.2,0.0,-0.0
232,11,55.0,0.0,-0.0
232,12,56.29,0.0,-0.0
232,13,53.19,0.0,-0.0
232,14,51.0,1.0,-510.0
232,15,49.0,0.0,-0.0
232,16,45.96,1.0,-459.6
232,17,46.0,0.0,-0.0
232,18,46.35,0.0,-0.0
232,19,46.12,1.0,-461.2
232,20,45.01,0.0,-0.0
232,21,44.57,0.0,-0.0
232,22,44.76,1.0,-447.59999999999997
232,23,44.37,1.0,-443.7
232,24,42.33,-1.0,338.64
233,1,40.0,1.0,-400.0
233,2,36.5,1.0,-365.0
233,3,13.17,1.0,-131.7
233,4,10.33,1.0,-103.3
233,5,10.33,1.0,-103.3
233,6,10.29,1.0,-102.89999999999999
233,7,10.36,1.0,-103.6
233,8,23.59,1.0,-235.9
233,9,39.27,0.0,-0.0
233,10,41.27,0.0,-0.0
233,11,44.2,0.0,-0.0
233,12,44.5,0.0,-0.0
233,13,45.43,0.0,-0.0
233,14,43.29,1.0,-432.9
233,15,40.0,0.0,-0.0
233,16,36.7,1.0,-367.0
233,17,36.01,0.0,-0.0
233,18,38.0,0.0,-0.0
233,19,41.99,1.0,-419.90000000000003
233,20,39.99,0.0,-0.0
233,21,43.81,0.0,-0.0
233,22,44.97,1.0,-449.7
233,23,44.91,1.0,-449.09999999999997
233,24,40.01,-1.0,320.08
234,1,34.68,1.0,-346.8
234,2,30.99,1.0,-309.9
234,3,17.8,1.0,-178.0
234,4,10.69,1.0,-106.89999999999999
234,5,10.49,1.0,-104.9
234,6,10.46,1.0,-104.60000000000001
234,7,10.42,1.0,-104.2
234,8,10.78,1.0,-107.8
234,9,22.21,0.0,-0.0
234,10,34.7,0.0,-0.0
234,11,37.9,0.0,-0.0
234,12,40.92,0.0,-0.0
234,13,42.1,0.0,-0.0
234,14,36.82,1.0,-368.2
234,15,33.56,0.0,-0.0
234,16,31.94,1.0,-319.40000000000003
234,17,28.01,0.0,-0.0
234,18,38.34,0.0,-0.0
234,19,43.0,1.0,-430.0
234,20,43.33,0.0,-0.0
234,21,46.42,0.0,-0.0
234,22,48.94,1.0,-489.4
234,23,46.98,1.0,-469.79999999999995
234,24,41.47,-1.0,331.76
235,1,34.26,1.0,-342.59999999999997
235,2,33.52,1.0,-335.20000000000005
235,3,25.2,1.0,-252.0
235,4,10.19,1.0,-101.89999999999999
235,5,10.18,1.0,-101.8
235,6,28.9,1.0,-289.0
235,7,21.07,1.0,-210.7
235,8,30.22,1.0,-302.2
235,9,21.05,0.0,-0.0
235,10,37.02,0.0,-0.0
235,11,46.71,0.0,-0.0
235,12,52.65,0.0,-0.0
235,13,53.27,0.0,-0.0
235,14,50.01,1.0,-500.09999999999997
235,15,47.72,0.0,-0.0
235,16,44.97,1.0,-449.7
235,17,42.54,0.0,-0.0
235,18,42.29,0.0,-0.0
235,19,42.51,1.0,-425.09999999999997
235,20,41.53,0.0,-0.0
235,21,42.0,0.0,-0.0
235,22,43.11,1.0,-431.1
235,23,41.5,1.0,-415.0
235,24,36.0,-1.0,288.0
236,1,29.6,1.0,-296.0
236,2,25.0,1.0,-250.0
236,3,19.38,1.0,-193.79999999999998
236,4,10.35,1.0,-103.5
236,5,13.06,1.0,-130.6
236,6,26.4,1.0,-264.0
236,7,40.0,1.0,-400.0
236,8,46.6,1.0,-466.0
236,9,48.0,0.0,-0.0
236,10,49.63,0.0,-0.0
236,11,52.92,0.0,-0.0
236,12,54.32,0.0,-0.0
236,13,52.93,0.0,-0.0
236,14,48.05,1.0,-480.5
236,15,47.2,0.0,-0.0
236,16,46.48,1.0,-464.79999999999995
236,17,44.0,0.0,-0.0
236,18,43.06,0.0,-0.0
236,19,43.26,1.0,-432.59999999999997
236,20,43.0,0.0,-0.0
236,21,46.0,0.0,-0.0
236,22,47.0,1.0,-470.0
236,23,44.56,1.0,-445.6
236,24,38.8,-1.0,310.40000000000003
237,1,28.0,1.0,-280.0
237,2,19.96,1.0,-199.60000000000002
237,3,11.86,1.0,-118.6
237,4,10.26,1.0,-102.6
237,5,10.68,1.0,-106.8
237,6,24.46,1.0,-244.60000000000002
237,7,41.58,1.0,-415.79999999999995
237,8,46.93,1.0,-469.3
237,9,49.01,0.0,-0.0
237,10,50.44,0.0,-0.0
237,11,52.0,0.0,-0.0
237,12,53.04,0.0,-0.0
237,13,52.0,0.0,-0.0
237,14,49.87,1.0,-498.7
237,15,48.9,0.0,-0.0
237,16,48.37,1.0,-483.7
237,17,47.2,0.0,-0.0
237,18,48.86,0.0,-0.0
237,19,49.38,1.0,-493.8
237,20,49.29,0.0,-0.0
237,21,50.91,0.0,-0.0
237,22,51.0,1.0,-510.0
237,23,49.11,1.0,-491.1
237,24,44.78,-1.0,358.24
238,1,41.62,1.0,-416.2
238,2,37.81,1.0,-378.1
238,3,32.94,1.0,-329.4
238,4,22.4,1.0,-224.0
238,5,18.1,1.0,-181.0
238,6,36.21,1.0,-362.1
238,7,43.34,1.0,-433.40000000000003
238,8,50.0,1.0,-500.0
238,9,51.41,0.0,-0.0
238,10,55.0,0.0,-0.0
238,11,55.76,0.0,-0.0
238,12,60.01,0.0,-0.0
238,13,58.0,0.0,-0.0
238,14,55.73,1.0,-557.3
238,15,54.2,0.0,-0.0
238,16,53.01,1.0,-530.1
238,17,51.06,0.0,-0.0
238,18,51.33,0.0,-0.0
238,19,52.82,1.0,-528.2
238,20,51.0,0.0,-0.0
238,21,52.0,0.0,-0.0
238,22,51.24,1.0,-512.4
238,23,49.0,1.0,-490.0
238,24,44.69,-1.0,357.52
239,1,42.84,1.0,-428.40000000000003
239,2,40.38,1.0,-403.8
239,3,38.06,1.0,-380.6
239,4,33.66,1.0,-336.59999999999997
239,5,30.21,1.0,-302.1
239,6,35.8,1.0,-358.0
239,7,43.61,1.0,-436.1
239,8,48.34,1.0,-483.40000000000003
239,9,53.02,0.0,-0.0
239,10,56.66,0.0,-0.0
239,11,60.7,0.0,-0.0
239,12,64.0,0.0,-0.0
239,13,61.75,0.0,-0.0
239,14,57.0,1.0,-570.0
239,15,54.96,0.0,-0.0
239,16,51.01,1.0,-510.09999999999997
239,17,49.6,0.0,-0.0
239,18,49.77,0.0,-0.0
239,19,50.0,1.0,-500.0
239,20,48.03,0.0,-0.0
239,21,48.89,0.0,-0.0
239,22,50.72,1.0,-507.2
239,23,49.4,1.0,-494.0
239,24,46.3,-1.0,370.40000000000003
240,1,43.63,1.0,-436.3
240,2,39.3,1.0,-393.0
240,3,35.98,1.0,-359.79999999999995
240,4,32.3,1.0,-323.0
240,5,28.77,1.0,-287.7
240,6,31.15,1.0,-311.5
240,7,30.63,1.0,-306.3
240,8,35.4,1.0,-354.0
240,9,37.23,0.0,-0.0
240,10,48.5,0.0,-0.0
240,11,50.35,0.0,-0.0
240,12,51.0,0.0,-0.0
240,13,51.51,0.0,-0.0
240,14,46.52,1.0,-465.20000000000005
240,15,45.39,0.0,-0.0
240,16,44.6,1.0,-446.0
240,17,42.5,0.0,-0.0
240,18,44.4,0.0,-0.0
240,19,42.9,1.0,-429.0
240,20,43.07,0.0,-0.0
240,21,47.4,0.0,-0.0
240,22,46.97,1.0,-469.7
240,23,46.0,1.0,-460.0
240,24,42.43,-1.0,339.44000000000005
241,1,29.72,1.0,-297.2
241,2,25.0,1.0,-250.0
241,3,18.3,1.0,-183.0
241,4,10.06,1.0,-100.60000000000001
241,5,10.07,1.0,-100.7
241,6,10.01,1.0,-100.1
241,7,10.02,1.0,-100.19999999999999
241,8,10.02,1.0,-100.19999999999999
241,9,10.17,0.0,-0.0
241,10,25.55,0.0,-0.0
241,11,35.54,0.0,-0.0
241,12,34.03,0.0,-0.0
241,13,40.08,0.0,-0.0
241,14,32.61,1.0,-326.1
241,15,29.88,0.0,-0.0
241,16,27.46,1.0,-274.6
241,17,20.6,0.0,-0.0
241,18,24.0,0.0,-0.0
241,19,35.57,1.0,-355.7
241,20,37.16,0.0,-0.0
241,21,43.0,0.0,-0.0
241,22,40.53,1.0,-405.3
241,23,43.21,1.0,-432.1
241,24,36.39,-1.0,291.12
242,1,31.25,1.0,-312.5
242,2,17.73,1.0,-177.3
242,3,10.19,1.0,-101.89999999999999
242,4,10.8,1.0,-108.0
242,5,10.19,1.0,-101.89999999999999
242,6,21.9,1.0,-219.0
242,7,40.0,1.0,-400.0
242,8,48.81,1.0,-488.1
242,9,50.21,0.0,-0.0
242,10,53.03,0.0,-0.0
242,11,55.92,0.0,-0.0
242,12,59.58,0.0,-0.0
242,13,56.4,0.0,-0.0
242,14,55.38,1.0,-553.8000000000001
242,15,53.72,0.0,-0.0
242,16,49.34,1.0,-493.40000000000003
242,17,49.96,0.0,-0.0
242,18,49.19,0.0,-0.0
242,19,49.69,1.0,-496.9
242,20,48.83,0.0,-0.0
242,21,49.99,0.0,-0.0
242,22,50.05,1.0,-500.5
242,23,48.0,1.0,-480.0
242,24,44.39,-1.0,355.12
243,1,37.54,1.0,-375.4
243,2,33.35,1.0,-333.5
243,3,28.55,1.0,-285.5
243,4,25.04,1.0,-250.39999999999998
243,5,22.11,1.0,-221.1
243,6,30.0,1.0,-300.0
243,7,41.57,1.0,-415.7
243,8,48.04,1.0,-480.4
243,9,51.81,0.0,-0.0
243,10,54.93,0.0,-0.0
243,11,57.01,0.0,-0.0
243,12,61.66,0.0,-0.0
243,13,60.17,0.0,-0.0
243,14,57.5,1.0,-575.0
243,15,56.0,0.0,-0.0
243,16,52.66,1.0,-526.5999999999999
243,17,51.33,0.0,-0.0
243,18,50.44,0.0,-0.0
243,19,51.67,1.0,-516.7
243,20,51.1,0.0,-0.0
243,21,51.98,0.0,-0.0
243,22,49.6,1.0,-496.0
243,23,47.04,1.0,-470.4
243,24,43.57,-1.0,348.56
244,1,35.69,1.0,-356.9
244,2,33.26,1.0,-332.59999999999997
244,3,30.35,1.0,-303.5
244,4,26.07,1.0,-260.7
244,5,22.09,1.0,-220.9
244,6,29.68,1.0,-296.8
244,7,38.82,1.0,-388.2
244,8,48.11,1.0,-481.1
244,9,53.03,0.0,-0.0
244,10,55.2,0.0,-0.0
244,11,57.2,0.0,-0.0
244,12,60.24,0.0,-0.0
244,13,58.09,0.0,-0.0
244,14,55.78,1.0,-557.8
244,15,54.61,0.0,-0.0
244,16,53.03,1.0,-530.3
244,17,51.45,0.0,-0.0
244,18,50.4,0.0,-0.0
244,19,53.1,1.0,-531.0
244,20,52.73,0.0,-0.0
244,21,53.15,0.0,-0.0
244,22,49.61,1.0,-496.1
244,23,45.72,1.0,-457.2
244,24,41.52,-1.0,332.1600000000001
245,1,33.46,1.0,-334.6
245,2,32.45,1.0,-324.5
245,3,30.8,1.0,-308.0
245,4,25.18,1.0,-251.8
245,5,24.03,1.0,-240.3
245,6,32.7,1.0,-327.0
245,7,41.95,1.0,-419.5
245,8,49.25,1.0,-492.5
245,9,51.9,0.0,-0.0
245,10,53.0,0.0,-0.0
245,11,55.0,0.0,-0.0
245,12,57.09,0.0,-0.0
245,13,55.94,0.0,-0.0
245,14,53.77,1.0,-537.7
245,15,54.01,0.0,-0.0
245,16,51.5,1.0,-515.0
245,17,50.9,0.0,-0.0
245,18,50.01,0.0,-0.0
245,19,51.05,1.0,-510.5
245,20,50.3,0.0,-0.0
245,21,52.96,0.0,-0.0
245,22,49.55,1.0,-495.5
245,23,46.05,1.0,-460.5
245,24,41.38,-1.0,331.04
246,1,40.5,1.0,-405.0
246,2,37.76,1.0,-377.59999999999997
246,3,35.8,1.0,-358.0
246,4,29.71,1.0,-297.1
246,5,31.51,1.0,-315.1
246,6,39.07,1.0,-390.7
246,7,47.0,1.0,-470.0
246,8,52.13,1.0,-521.3000000000001
246,9,54.25,0.0,-0.0
246,10,55.27,0.0,-0.0
246,11,57.72,0.0,-0.0
246,12,59.81,0.0,-0.0
246,13,58.0,0.0,-0.0
246,14,56.42,1.0,-564.2
246,15,54.83,0.0,-0.0
246,16,53.0,1.0,-530.0
246,17,49.61,0.0,-0.0
246,18,49.77,0.0,-0.0
246,19,50.17,1.0,-501.70000000000005
246,20,50.0,0.0,-0.0
246,21,52.81,0.0,-0.0
246,22,50.91,1.0,-509.09999999999997
246,23,48.73,1.0,-487.29999999999995
246,24,46.5,-1.0,372.0
247,1,45.8,1.0,-458.0
247,2,42.99,1.0,-429.90000000000003
247,3,40.15,1.0,-401.5
247,4,37.12,1.0,-371.2
247,5,33.86,1.0,-338.6
247,6,35.52,1.0,-355.20000000000005
247,7,38.63,1.0,-386.3
247,8,39.91,1.0,-399.09999999999997
247,9,43.23,0.0,-0.0
247,10,45.66,0.0,-0.0
247,11,47.69,0.0,-0.0
247,12,47.84,0.0,-0.0
247,13,49.2,0.0,-0.0
247,14,48.2,1.0,-482.0
247,15,45.64,0.0,-0.0
247,16,41.83,1.0,-418.29999999999995
247,17,42.34,0.0,-0.0
247,18,44.42,0.0,-0.0
247,19,47.0,1.0,-470.0
247,20,47.0,0.0,-0.0
247,21,48.86,0.0,-0.0
247,22,48.0,1.0,-480.0
247,23,46.48,1.0,-464.79999999999995
247,24,44.19,-1.0,353.52
248,1,38.42,1.0,-384.20000000000005
248,2,35.04,1.0,-350.4
248,3,29.26,1.0,-292.6
248,4,20.35,1.0,-203.5
