day,hour,price,action,reward
14,9,10.61,0.0,-0.0
14,10,19.91,0.0,-0.0
14,11,27.99,0.0,-0.0
14,12,28.99,0.0,-0.0
14,13,31.0,0.0,-310.0
14,14,26.0,0.0,-260.0
14,15,22.66,0.0,-226.6
14,16,12.28,0.0,-122.8
14,17,17.91,0.0,-179.1
14,18,27.0,0.0,-270.0
14,19,35.0,0.0,-350.0
14,20,37.0,0.0,-370.0
14,21,35.0,0.0,-350.0
14,22,29.0,0.0,-290.0
14,23,31.0,0.0,-310.0
14,24,24.0,0.0,-240.0
15,1,23.07,0.0,-0.0
15,2,22.42,0.0,-0.0
15,3,21.84,0.0,-0.0
15,4,17.4,0.0,-0.0
15,5,21.0,0.0,-0.0
15,6,24.0,0.0,-0.0
15,7,27.0,0.0,-0.0
15,8,43.99,0.0,-0.0
15,9,39.9,0.0,-0.0
15,10,44.29,0.0,-0.0
15,11,43.59,0.0,-0.0
15,12,44.19,0.0,-0.0
15,13,39.99,0.0,-399.90000000000003
15,14,39.99,0.0,-399.90000000000003
15,15,37.0,0.0,-370.0
15,16,33.57,0.0,-335.7
15,17,39.89,0.0,-398.9
15,18,49.0,0.0,-490.0
15,19,62.46,0.0,-624.6
15,20,47.5,0.0,-475.0
15,21,40.6,0.0,-406.0
15,22,28.0,0.0,-280.0
15,23,27.01,0.0,-270.1
15,24,25.67,0.0,-256.70000000000005
16,1,26.28,0.0,-0.0
16,2,22.0,0.0,-0.0
16,3,20.51,0.0,-0.0
16,4,20.0,0.0,-0.0
16,5,17.1,0.0,-0.0
16,6,24.81,0.0,-0.0
16,7,28.06,0.0,-0.0
16,8,45.0,0.0,-0.0
16,9,48.0,0.0,-0.0
16,10,46.4,0.0,-0.0
16,11,47.3,0.0,-0.0
16,12,48.11,0.0,-0.0
16,13,47.54,0.0,-475.4
16,14,45.2,0.0,-452.0
16,15,43.64,0.0,-436.4
16,16,41.84,0.0,-418.40000000000003
16,17,45.59,0.0,-455.90000000000003
16,18,55.1,0.0,-551.0
16,19,62.62,0.0,-626.1999999999999
16,20,52.99,0.0,-529.9
16,21,43.0,0.0,-430.0
16,22,32.25,0.0,-322.5
16,23,30.23,0.0,-302.3
16,24,25.45,0.0,-254.5
17,1,20.0,0.0,-0.0
17,2,19.0,0.0,-0.0
17,3,18.0,0.0,-0.0
17,4,13.68,0.0,-0.0
17,5,11.01,0.0,-0.0
17,6,16.01,0.0,-0.0
17,7,22.01,0.0,-0.0
17,8,35.99,0.0,-0.0
17,9,39.96,0.0,-0.0
17,10,35.99,0.0,-0.0
17,11,34.98,0.0,-0.0
17,12,41.63,0.0,-0.0
17,13,35.14,0.0,-351.4
17,14,35.0,0.0,-350.0
17,15,32.0,0.0,-320.0
17,16,30.0,0.0,-300.0
17,17,34.96,0.0,-349.6
17,18,75.0,0.0,-750.0
17,19,60.0,0.0,-600.0
17,20,39.9,0.0,-399.0
17,21,31.99,0.0,-319.9
17,22,27.99,0.0,-279.9
17,23,26.0,0.0,-260.0
17,24,22.01,0.0,-220.10000000000002
18,1,21.14,0.0,-0.0
18,2,18.0,0.0,-0.0
18,3,15.06,0.0,-0.0
18,4,14.25,0.0,-0.0
18,5,12.51,0.0,-0.0
18,6,22.5,0.0,-0.0
18,7,25.5,0.0,-0.0
18,8,35.99,0.0,-0.0
18,9,39.96,0.0,-0.0
18,10,60.0,0.0,-0.0
18,11,80.0,0.0,-0.0
18,12,124.0,0.0,-0.0
18,13,49.99,0.0,-499.90000000000003
18,14,75.0,0.0,-750.0
18,15,60.0,0.0,-600.0
18,16,43.01,0.0,-430.09999999999997
18,17,50.06,0.0,-500.6
18,18,129.44,0.0,-1294.4
18,19,49.99,0.0,-499.90000000000003
18,20,35.99,0.0,-359.90000000000003
18,21,32.99,0.0,-329.90000000000003
18,22,25.49,0.0,-254.89999999999998
18,23,24.01,0.0,-240.10000000000002
18,24,19.0,0.0,-190.0
19,1,15.21,0.0,-0.0
19,2,12.15,0.0,-0.0
19,3,12.01,0.0,-0.0
19,4,10.31,0.0,-0.0
19,5,9.72,0.0,-0.0
19,6,17.49,0.0,-0.0
19,7,29.29,0.0,-0.0
19,8,40.0,0.0,-0.0
19,9,36.0,0.0,-0.0
19,10,34.8,0.0,-0.0
19,11,34.8,0.0,-0.0
19,12,34.8,0.0,-0.0
19,13,34.69,0.0,-346.9
19,14,32.19,0.0,-321.9
19,15,29.99,0.0,-299.9
19,16,28.0,0.0,-280.0
19,17,32.02,0.0,-320.20000000000005
19,18,46.0,0.0,-460.0
19,19,46.79,0.0,-467.9
19,20,32.3,0.0,-323.0
19,21,29.0,0.0,-290.0
19,22,22.0,0.0,-220.0
19,23,21.25,0.0,-212.5
19,24,16.3,0.0,-163.0
20,1,14.0,0.0,-0.0
20,2,13.11,0.0,-0.0
20,3,12.01,0.0,-0.0
20,4,11.01,0.0,-0.0
20,5,8.0,0.0,-0.0
20,6,11.8,0.0,-0.0
20,7,10.01,0.0,-0.0
20,8,15.59,0.0,-0.0
20,9,24.59,0.0,-0.0
20,10,27.39,0.0,-0.0
20,11,31.49,0.0,-0.0
20,12,32.39,0.0,-0.0
20,13,33.09,0.0,-330.90000000000003
20,14,31.29,0.0,-312.9
20,15,28.0,0.0,-280.0
20,16,24.19,0.0,-241.9
20,17,9.17,0.0,-91.7
20,18,32.39,0.0,-323.9
20,19,35.79,0.0,-357.9
20,20,34.39,0.0,-343.9
20,21,32.69,0.0,-326.9
20,22,25.99,0.0,-259.9
20,23,25.0,0.0,-250.0
20,24,19.0,0.0,-190.0
21,1,8.01,0.0,-0.0
21,2,8.31,0.0,-0.0
21,3,7.21,0.0,-0.0
21,4,0.01,0.0,-0.0
21,5,5.11,0.0,-0.0
21,6,8.31,0.0,-0.0
21,7,2.01,0.0,-0.0
21,8,5.31,0.0,-0.0
21,9,7.31,0.0,-0.0
21,10,8.68,0.0,-0.0
21,11,9.31,0.0,-0.0
21,12,20.09,0.0,-0.0
21,13,21.79,0.0,-217.89999999999998
21,14,18.89,0.0,-188.9
21,15,9.18,0.0,-91.8
21,16,9.17,0.0,-91.7
21,17,8.31,0.0,-83.10000000000001
21,18,24.99,0.0,-249.89999999999998
21,19,26.01,0.0,-260.1
21,20,29.0,0.0,-290.0
21,21,27.99,0.0,-279.9
21,22,26.0,0.0,-260.0
21,23,23.3,0.0,-233.0
21,24,18.89,0.0,-188.9
22,1,16.69,0.0,-0.0
22,2,16.09,0.0,-0.0
22,3,16.59,0.0,-0.0
22,4,9.18,0.0,-0.0
22,5,10.81,0.0,-0.0
22,6,20.74,0.0,-0.0
22,7,24.6,0.0,-0.0
22,8,56.45,0.0,-0.0
22,9,51.0,0.0,-0.0
22,10,52.7,0.0,-0.0
22,11,53.0,0.0,-0.0
22,12,50.5,0.0,-0.0
22,13,49.93,0.0,-499.3
22,14,49.99,0.0,-499.90000000000003
22,15,47.27,0.0,-472.70000000000005
22,16,44.41,0.0,-444.09999999999997
22,17,47.95,0.0,-479.5
22,18,54.2,0.0,-542.0
22,19,67.12,0.0,-671.2
22,20,51.41,0.0,-514.0999999999999
22,21,57.17,0.0,-571.7
22,22,42.65,0.0,-426.5
22,23,40.0,0.0,-400.0
22,24,38.66,0.0,-386.59999999999997
23,1,30.81,0.0,-0.0
23,2,26.27,0.0,-0.0
23,3,25.0,0.0,-0.0
23,4,24.5,0.0,-0.0
23,5,23.64,0.0,-0.0
23,6,27.1,0.0,-0.0
23,7,35.28,0.0,-0.0
23,8,57.0,0.0,-0.0
23,9,61.44,0.0,-0.0
23,10,63.18,0.0,-0.0
23,11,65.5,0.0,-0.0
23,12,67.54,0.0,-0.0
23,13,61.95,0.0,-619.5
23,14,58.4,0.0,-584.0
23,15,55.66,0.0,-556.5999999999999
23,16,54.15,0.0,-541.5
23,17,71.01,0.0,-710.1
23,18,99.99,0.0,-999.9
23,19,115.54,0.0,-1155.4
23,20,83.93,0.0,-839.3000000000001
23,21,54.28,0.0,-542.8
23,22,42.38,0.0,-423.8
23,23,43.0,0.0,-430.0
23,24,38.0,0.0,-380.0
24,1,35.0,0.0,-0.0
24,2,33.67,0.0,-0.0
24,3,30.0,0.0,-0.0
24,4,29.14,0.0,-0.0
24,5,26.99,0.0,-0.0
24,6,32.01,0.0,-0.0
24,7,38.0,0.0,-0.0
24,8,65.2,0.0,-0.0
24,9,65.0,0.0,-0.0
24,10,65.0,0.0,-0.0
24,11,66.01,0.0,-0.0
24,12,66.01,0.0,-0.0
24,13,62.0,0.0,-620.0
24,14,59.76,0.0,-597.6
24,15,58.0,0.0,-580.0
24,16,54.0,0.0,-540.0
24,17,78.0,0.0,-780.0
24,18,99.48,0.0,-994.8000000000001
24,19,111.2,0.0,-1112.0
24,20,83.25,0.0,-832.5
24,21,57.07,0.0,-570.7
24,22,47.04,0.0,-470.4
24,23,46.01,0.0,-460.09999999999997
24,24,43.0,0.0,-430.0
25,1,32.86,0.0,-0.0
25,2,30.5,0.0,-0.0
25,3,29.57,0.0,-0.0
25,4,26.89,0.0,-0.0
25,5,26.8,0.0,-0.0
25,6,30.0,0.0,-0.0
25,7,38.01,0.0,-0.0
25,8,57.18,0.0,-0.0
25,9,62.0,0.0,-0.0
25,10,63.24,0.0,-0.0
25,11,66.49,0.0,-0.0
25,12,68.0,0.0,-0.0
25,13,63.91,0.0,-639.0999999999999
25,14,61.0,0.0,-610.0
25,15,58.46,0.0,-584.6
25,16,55.68,0.0,-556.8
25,17,64.08,0.0,-640.8
25,18,97.0,0.0,-970.0
25,19,117.9,0.0,-1179.0
25,20,82.4,0.0,-824.0
25,21,57.18,0.0,-571.8
25,22,49.01,0.0,-490.09999999999997
25,23,45.0,0.0,-450.0
25,24,40.07,0.0,-400.7
26,1,33.14,0.0,-0.0
26,2,30.0,0.0,-0.0
26,3,29.01,0.0,-0.0
26,4,28.76,0.0,-0.0
26,5,28.0,0.0,-0.0
26,6,29.0,0.0,-0.0
26,7,34.21,0.0,-0.0
26,8,57.2,0.0,-0.0
26,9,52.01,0.0,-0.0
26,10,53.02,0.0,-0.0
26,11,56.03,0.0,-0.0
26,12,54.5,0.0,-0.0
26,13,51.0,0.0,-510.0
26,14,47.99,0.0,-479.90000000000003
26,15,41.99,0.0,-419.90000000000003
26,16,38.58,0.0,-385.79999999999995
26,17,43.0,0.0,-430.0
26,18,51.93,0.0,-519.3
26,19,60.0,0.0,-600.0
26,20,53.87,0.0,-538.6999999999999
26,21,50.2,0.0,-502.0
26,22,38.0,0.0,-380.0
26,23,35.6,0.0,-356.0
26,24,30.01,0.0,-300.1
27,1,38.99,0.0,-0.0
27,2,28.08,0.0,-0.0
27,3,23.05,0.0,-0.0
27,4,22.34,0.0,-0.0
27,5,19.0,0.0,-0.0
27,6,22.02,0.0,-0.0
27,7,23.15,0.0,-0.0
27,8,28.0,0.0,-0.0
27,9,35.0,0.0,-0.0
27,10,44.99,0.0,-0.0
27,11,49.0,0.0,-0.0
27,12,47.0,0.0,-0.0
27,13,47.99,0.0,-479.90000000000003
27,14,41.0,0.0,-410.0
27,15,37.0,0.0,-370.0
27,16,34.12,0.0,-341.2
27,17,36.99,0.0,-369.90000000000003
27,18,44.0,0.0,-440.0
27,19,53.0,0.0,-530.0
27,20,51.99,0.0,-519.9
27,21,47.0,0.0,-470.0
27,22,35.01,0.0,-350.09999999999997
27,23,39.0,0.0,-390.0
27,24,39.99,0.0,-399.90000000000003
28,1,43.99,0.0,-0.0
28,2,44.0,0.0,-0.0
28,3,27.72,0.0,-0.0
28,4,29.0,0.0,-0.0
28,5,26.0,0.0,-0.0
28,6,28.0,0.0,-0.0
28,7,26.99,0.0,-0.0
28,8,32.0,0.0,-0.0
28,9,33.99,0.0,-0.0
28,10,37.99,0.0,-0.0
28,11,40.0,0.0,-0.0
28,12,41.49,0.0,-0.0
28,13,42.99,0.0,-429.90000000000003
28,14,40.0,0.0,-400.0
28,15,36.99,0.0,-369.90000000000003
28,16,29.0,0.0,-290.0
28,17,33.0,0.0,-330.0
28,18,35.6,0.0,-356.0
28,19,48.15,0.0,-481.5
28,20,53.0,0.0,-530.0
28,21,48.0,0.0,-480.0
28,22,40.99,0.0,-409.90000000000003
28,23,44.99,0.0,-449.90000000000003
28,24,39.0,0.0,-390.0
29,1,33.4,0.0,-0.0
29,2,35.0,0.0,-0.0
29,3,31.81,0.0,-0.0
29,4,23.31,0.0,-0.0
29,5,15.66,0.0,-0.0
29,6,31.71,0.0,-0.0
29,7,33.91,0.0,-0.0
29,8,50.18,0.0,-0.0
29,9,53.0,0.0,-0.0
29,10,53.49,0.0,-0.0
29,11,52.91,0.0,-0.0
29,12,56.49,0.0,-0.0
29,13,55.31,0.0,-553.1
29,14,56.01,0.0,-560.1
29,15,53.0,0.0,-530.0
29,16,50.07,0.0,-500.7
29,17,51.09,0.0,-510.90000000000003
29,18,53.0,0.0,-530.0
29,19,100.0,0.0,-1000.0
29,20,69.92,0.0,-699.2
29,21,50.04,0.0,-500.4
29,22,41.6,0.0,-416.0
29,23,39.03,0.0,-390.3
29,24,34.51,0.0,-345.09999999999997
30,1,32.01,0.0,-0.0
30,2,26.0,0.0,-0.0
30,3,24.4,0.0,-0.0
30,4,23.0,0.0,-0.0
30,5,20.01,0.0,-0.0
30,6,23.01,0.0,-0.0
30,7,35.01,0.0,-0.0
30,8,49.41,0.0,-0.0
30,9,48.2,0.0,-0.0
30,10,53.01,0.0,-0.0
30,11,53.0,0.0,-0.0
30,12,54.0,0.0,-0.0
30,13,52.01,0.0,-520.1
30,14,47.91,0.0,-479.09999999999997
30,15,45.0,0.0,-450.0
30,16,43.0,0.0,-430.0
30,17,48.16,0.0,-481.59999999999997
30,18,57.18,0.0,-571.8
30,19,64.78,0.0,-647.8
30,20,56.0,0.0,-560.0
30,21,47.21,0.0,-472.1
30,22,35.61,0.0,-356.1
30,23,38.3,0.0,-383.0
30,24,26.71,0.0,-267.1
31,1,30.0,0.0,-0.0
31,2,27.18,0.0,-0.0
31,3,25.5,0.0,-0.0
31,4,24.9,0.0,-0.0
31,5,16.79,0.0,-0.0
31,6,25.01,0.0,-0.0
31,7,29.01,0.0,-0.0
31,8,48.7,0.0,-0.0
31,9,49.0,0.0,-0.0
31,10,49.7,0.0,-0.0
31,11,49.5,0.0,-0.0
31,12,49.01,0.0,-0.0
31,13,48.0,0.0,-480.0
31,14,46.01,0.0,-460.09999999999997
31,15,44.0,0.0,-440.0
31,16,38.05,0.0,-380.5
