day,hour,price,action,reward
131,17,30.65,0.0,-0.0
131,18,29.01,0.0,-0.0
131,19,29.42,1.0,-294.20000000000005
131,20,27.0,0.0,-0.0
131,21,28.5,0.0,-0.0
131,22,30.62,1.0,-306.2
131,23,28.81,1.0,-288.09999999999997
131,24,25.0,-1.0,200.0
132,1,25.0,1.0,-250.0
132,2,23.05,1.0,-230.5
132,3,21.06,1.0,-210.6
132,4,18.25,1.0,-182.5
132,5,17.1,1.0,-171.0
132,6,18.09,1.0,-180.9
132,7,18.25,1.0,-182.5
132,8,22.15,1.0,-221.5
132,9,27.25,0.0,-0.0
132,10,33.0,0.0,-0.0
132,11,36.57,0.0,-0.0
132,12,40.0,0.0,-0.0
132,13,34.96,0.0,-0.0
132,14,29.72,1.0,-297.2
132,15,26.02,0.0,-0.0
132,16,24.19,1.0,-241.9
132,17,24.03,0.0,-0.0
132,18,24.01,0.0,-0.0
132,19,25.82,1.0,-258.2
132,20,25.5,0.0,-0.0
132,21,25.25,0.0,-0.0
132,22,28.12,1.0,-281.2
132,23,31.84,1.0,-318.4
132,24,40.0,-1.0,320.0
133,1,19.91,1.0,-199.1
133,2,16.83,1.0,-168.29999999999998
133,3,14.05,1.0,-140.5
133,4,11.07,1.0,-110.7
133,5,9.1,1.0,-91.0
133,6,11.1,1.0,-111.0
133,7,6.1,1.0,-61.0
133,8,9.96,1.0,-99.60000000000001
133,9,13.97,0.0,-0.0
133,10,19.94,0.0,-0.0
133,11,28.57,0.0,-0.0
133,12,35.0,0.0,-0.0
133,13,39.99,0.0,-0.0
133,14,29.0,1.0,-290.0
133,15,22.01,0.0,-0.0
133,16,19.32,1.0,-193.2
133,17,18.63,0.0,-0.0
133,18,19.97,0.0,-0.0
133,19,22.0,1.0,-220.0
133,20,25.0,0.0,-0.0
133,21,25.0,0.0,-0.0
133,22,53.0,1.0,-530.0
133,23,60.0,1.0,-600.0
133,24,24.56,-1.0,196.48000000000002
134,1,20.62,1.0,-206.20000000000002
134,2,17.92,1.0,-179.20000000000002
134,3,16.94,1.0,-169.4
134,4,9.97,1.0,-99.7
134,5,9.93,1.0,-99.3
134,6,21.62,1.0,-216.20000000000002
134,7,26.3,1.0,-263.0
134,8,46.01,1.0,-460.09999999999997
134,9,49.96,0.0,-0.0
134,10,50.25,0.0,-0.0
134,11,54.7,0.0,-0.0
134,12,99.0,0.0,-0.0
134,13,67.12,0.0,-0.0
134,14,68.0,1.0,-680.0
134,15,68.0,0.0,-0.0
134,16,50.3,1.0,-503.0
134,17,48.0,0.0,-0.0
134,18,44.0,0.0,-0.0
134,19,42.99,1.0,-429.90000000000003
134,20,40.0,0.0,-0.0
134,21,40.0,0.0,-0.0
134,22,41.01,1.0,-410.09999999999997
134,23,37.08,1.0,-370.79999999999995
134,24,37.08,-1.0,296.64
135,1,25.9,1.0,-259.0
135,2,22.75,1.0,-227.5
135,3,21.06,1.0,-210.6
135,4,16.94,1.0,-169.4
135,5,11.93,1.0,-119.3
135,6,21.95,1.0,-219.5
135,7,24.81,1.0,-248.1
135,8,48.0,1.0,-480.0
135,9,61.95,0.0,-0.0
135,10,97.0,0.0,-0.0
135,11,127.0,0.0,-0.0
135,12,200.08,0.0,-0.0
135,13,97.0,0.0,-0.0
135,14,98.0,1.0,-980.0
135,15,97.0,0.0,-0.0
135,16,73.0,1.0,-730.0
135,17,50.12,0.0,-0.0
135,18,46.21,0.0,-0.0
135,19,44.5,1.0,-445.0
135,20,41.89,0.0,-0.0
135,21,40.11,0.0,-0.0
135,22,38.99,1.0,-389.90000000000003
135,23,35.37,1.0,-353.7
135,24,29.5,-1.0,236.0
136,1,23.05,1.0,-230.5
136,2,21.05,1.0,-210.5
136,3,20.01,1.0,-200.10000000000002
136,4,14.09,1.0,-140.9
136,5,9.17,1.0,-91.7
136,6,19.71,1.0,-197.10000000000002
136,7,21.09,1.0,-210.9
136,8,39.0,1.0,-390.0
136,9,57.01,0.0,-0.0
136,10,64.91,0.0,-0.0
136,11,67.9,0.0,-0.0
136,12,68.86,0.0,-0.0
136,13,89.9,0.0,-0.0
136,14,64.99,1.0,-649.9
136,15,59.12,0.0,-0.0
136,16,55.37,1.0,-553.6999999999999
136,17,48.0,0.0,-0.0
136,18,42.99,0.0,-0.0
136,19,42.0,1.0,-420.0
136,20,36.9,0.0,-0.0
136,21,30.0,0.0,-0.0
136,22,29.99,1.0,-299.9
136,23,32.0,1.0,-320.0
136,24,27.89,-1.0,223.12
137,1,23.42,1.0,-234.20000000000002
137,2,21.32,1.0,-213.2
137,3,19.55,1.0,-195.5
137,4,18.25,1.0,-182.5
137,5,15.05,1.0,-150.5
137,6,15.8,1.0,-158.0
137,7,8.99,1.0,-89.9
137,8,17.36,1.0,-173.6
137,9,21.09,0.0,-0.0
137,10,23.08,0.0,-0.0
137,11,23.09,0.0,-0.0
137,12,24.49,0.0,-0.0
137,13,27.97,0.0,-0.0
137,14,23.96,1.0,-239.60000000000002
137,15,22.02,0.0,-0.0
137,16,20.82,1.0,-208.2
137,17,19.76,0.0,-0.0
137,18,20.07,0.0,-0.0
137,19,21.09,1.0,-210.9
137,20,21.35,0.0,-0.0
137,21,22.0,0.0,-0.0
137,22,22.97,1.0,-229.7
137,23,26.1,1.0,-261.0
137,24,24.35,-1.0,194.8
138,1,18.06,1.0,-180.6
138,2,16.01,1.0,-160.10000000000002
138,3,15.01,1.0,-150.1
138,4,14.04,1.0,-140.39999999999998
138,5,10.08,1.0,-100.8
138,6,16.68,1.0,-166.8
138,7,19.07,1.0,-190.7
138,8,26.02,1.0,-260.2
138,9,30.1,0.0,-0.0
138,10,34.06,0.0,-0.0
138,11,35.01,0.0,-0.0
138,12,36.04,0.0,-0.0
138,13,37.07,0.0,-0.0
138,14,33.97,1.0,-339.7
138,15,29.8,0.0,-0.0
138,16,28.09,1.0,-280.9
138,17,28.0,0.0,-0.0
138,18,28.02,0.0,-0.0
138,19,28.08,1.0,-280.79999999999995
138,20,29.04,0.0,-0.0
138,21,27.1,0.0,-0.0
138,22,27.16,1.0,-271.6
138,23,34.9,1.0,-349.0
138,24,32.9,-1.0,263.2
139,1,23.96,1.0,-239.60000000000002
139,2,20.07,1.0,-200.7
139,3,19.01,1.0,-190.10000000000002
139,4,16.02,1.0,-160.2
139,5,13.05,1.0,-130.5
139,6,14.08,1.0,-140.8
139,7,15.05,1.0,-150.5
139,8,21.25,1.0,-212.5
139,9,24.51,0.0,-0.0
139,10,28.93,0.0,-0.0
139,11,29.0,0.0,-0.0
139,12,34.72,0.0,-0.0
139,13,34.71,0.0,-0.0
139,14,29.91,1.0,-299.1
139,15,27.88,0.0,-0.0
139,16,26.55,1.0,-265.5
139,17,24.75,0.0,-0.0
139,18,26.56,0.0,-0.0
139,19,26.18,1.0,-261.8
139,20,25.02,0.0,-0.0
139,21,24.75,0.0,-0.0
139,22,24.05,1.0,-240.5
139,23,40.33,1.0,-403.29999999999995
139,24,34.55,-1.0,276.40000000000003
140,1,18.18,1.0,-181.8
140,2,15.08,1.0,-150.8
140,3,14.02,1.0,-140.2
140,4,13.02,1.0,-130.2
140,5,12.03,1.0,-120.3
140,6,11.08,1.0,-110.8
140,7,8.18,1.0,-81.8
140,8,12.1,1.0,-121.0
140,9,15.07,0.0,-0.0
140,10,22.28,0.0,-0.0
140,11,24.54,0.0,-0.0
140,12,28.92,0.0,-0.0
140,13,28.92,0.0,-0.0
140,14,24.0,1.0,-240.0
140,15,23.0,0.0,-0.0
140,16,21.64,1.0,-216.4
140,17,21.04,0.0,-0.0
140,18,24.99,0.0,-0.0
140,19,25.0,1.0,-250.0
140,20,27.24,0.0,-0.0
140,21,30.49,0.0,-0.0
140,22,30.59,1.0,-305.9
140,23,44.96,1.0,-449.6
140,24,25.0,-1.0,200.0
141,1,15.05,1.0,-150.5
141,2,12.07,1.0,-120.7
141,3,12.05,1.0,-120.5
141,4,8.1,1.0,-81.0
141,5,8.18,1.0,-81.8
141,6,15.92,1.0,-159.2
141,7,25.0,1.0,-250.0
141,8,43.9,1.0,-439.0
141,9,51.0,0.0,-0.0
141,10,57.75,0.0,-0.0
141,11,80.0,0.0,-0.0
141,12,107.0,0.0,-0.0
141,13,88.02,0.0,-0.0
141,14,177.0,1.0,-1770.0
141,15,70.0,0.0,-0.0
141,16,64.5,1.0,-645.0
141,17,51.5,0.0,-0.0
141,18,49.3,0.0,-0.0
141,19,45.9,1.0,-459.0
141,20,41.91,0.0,-0.0
141,21,44.0,0.0,-0.0
141,22,41.94,1.0,-419.4
141,23,41.08,1.0,-410.79999999999995
141,24,42.62,-1.0,340.96000000000004
142,1,29.1,1.0,-291.0
142,2,23.17,1.0,-231.70000000000002
142,3,20.88,1.0,-208.79999999999998
142,4,17.88,1.0,-178.79999999999998
142,5,11.06,1.0,-110.60000000000001
142,6,22.1,1.0,-221.0
142,7,27.51,1.0,-275.1
142,8,45.2,1.0,-452.0
142,9,58.08,0.0,-0.0
142,10,400.0,0.0,-0.0
142,11,800.0,0.0,-0.0
142,12,950.0,0.0,-0.0
142,13,350.0,0.0,-0.0
142,14,520.01,1.0,-5200.1
142,15,950.0,0.0,-0.0
142,16,950.0,1.0,-9500.0
142,17,950.0,0.0,-0.0
142,18,250.08,0.0,-0.0
142,19,49.38,1.0,-493.8
142,20,44.82,0.0,-0.0
142,21,42.52,0.0,-0.0
142,22,40.18,1.0,-401.8
142,23,50.0,1.0,-500.0
142,24,48.51,-1.0,388.08
143,1,26.08,1.0,-260.79999999999995
143,2,22.02,1.0,-220.2
143,3,20.03,1.0,-200.3
143,4,18.39,1.0,-183.9
143,5,17.94,1.0,-179.4
143,6,17.94,1.0,-179.4
143,7,27.81,1.0,-278.09999999999997
143,8,54.0,1.0,-540.0
143,9,88.9,0.0,-0.0
143,10,99.0,0.0,-0.0
143,11,100.0,0.0,-0.0
143,12,143.5,0.0,-0.0
143,13,100.0,0.0,-0.0
143,14,99.0,1.0,-990.0
143,15,82.95,0.0,-0.0
143,16,72.01,1.0,-720.1
143,17,80.0,0.0,-0.0
143,18,99.5,0.0,-0.0
143,19,45.5,1.0,-455.0
143,20,41.07,0.0,-0.0
143,21,40.4,0.0,-0.0
143,22,40.69,1.0,-406.9
143,23,42.12,1.0,-421.2
143,24,40.88,-1.0,327.04
144,1,25.0,1.0,-250.0
144,2,21.68,1.0,-216.8
144,3,19.07,1.0,-190.7
144,4,14.03,1.0,-140.29999999999998
144,5,9.18,1.0,-91.8
144,6,19.91,1.0,-199.1
144,7,25.99,1.0,-259.9
144,8,48.88,1.0,-488.8
144,9,95.83,0.0,-0.0
144,10,106.0,0.0,-0.0
144,11,110.99,0.0,-0.0
144,12,162.46,0.0,-0.0
144,13,106.53,0.0,-0.0
144,14,97.4,1.0,-974.0
144,15,95.9,0.0,-0.0
144,16,82.12,1.0,-821.2
144,17,68.1,0.0,-0.0
144,18,60.63,0.0,-0.0
144,19,51.06,1.0,-510.6
144,20,44.96,0.0,-0.0
144,21,38.97,0.0,-0.0
144,22,37.0,1.0,-370.0
144,23,34.9,1.0,-349.0
144,24,27.22,-1.0,217.76
145,1,23.09,1.0,-230.9
145,2,21.03,1.0,-210.3
145,3,20.01,1.0,-200.10000000000002
145,4,13.08,1.0,-130.8
145,5,9.16,1.0,-91.6
145,6,19.08,1.0,-190.79999999999998
145,7,22.09,1.0,-220.9
145,8,44.29,1.0,-442.9
145,9,68.39,0.0,-0.0
145,10,85.0,0.0,-0.0
145,11,115.0,0.0,-0.0
145,12,145.0,0.0,-0.0
145,13,101.21,0.0,-0.0
145,14,85.0,1.0,-850.0
145,15,85.0,0.0,-0.0
145,16,58.99,1.0,-589.9
145,17,50.0,0.0,-0.0
145,18,47.3,0.0,-0.0
145,19,42.99,1.0,-429.90000000000003
145,20,39.0,0.0,-0.0
145,21,35.05,0.0,-0.0
145,22,33.95,1.0,-339.5
145,23,32.99,1.0,-329.90000000000003
145,24,27.35,-1.0,218.8
146,1,25.33,1.0,-253.29999999999998
146,2,23.08,1.0,-230.79999999999998
146,3,21.34,1.0,-213.4
146,4,18.92,1.0,-189.20000000000002
146,5,17.26,1.0,-172.60000000000002
146,6,10.95,1.0,-109.5
146,7,16.9,1.0,-169.0
146,8,19.96,1.0,-199.60000000000002
146,9,26.92,0.0,-0.0
146,10,31.04,0.0,-0.0
146,11,32.91,0.0,-0.0
146,12,36.97,0.0,-0.0
146,13,35.97,0.0,-0.0
146,14,32.92,1.0,-329.20000000000005
146,15,30.91,0.0,-0.0
146,16,28.01,1.0,-280.1
146,17,25.02,0.0,-0.0
146,18,25.1,0.0,-0.0
146,19,26.57,1.0,-265.7
146,20,24.9,0.0,-0.0
146,21,24.92,0.0,-0.0
146,22,25.95,1.0,-259.5
146,23,30.07,1.0,-300.7
146,24,27.42,-1.0,219.36000000000004
147,1,19.86,1.0,-198.6
147,2,16.73,1.0,-167.3
147,3,13.12,1.0,-131.2
147,4,9.59,1.0,-95.9
147,5,12.12,1.0,-121.19999999999999
147,6,11.0,1.0,-110.0
147,7,7.46,1.0,-74.6
147,8,12.13,1.0,-121.30000000000001
147,9,13.38,0.0,-0.0
147,10,17.19,0.0,-0.0
147,11,18.72,0.0,-0.0
147,12,19.94,0.0,-0.0
147,13,23.07,0.0,-0.0
147,14,19.62,1.0,-196.20000000000002
147,15,17.41,0.0,-0.0
147,16,15.47,1.0,-154.70000000000002
147,17,15.87,0.0,-0.0
147,18,18.51,0.0,-0.0
147,19,20.09,1.0,-200.9
147,20,20.62,0.0,-0.0
147,21,20.16,0.0,-0.0
147,22,21.73,1.0,-217.3
147,23,28.77,1.0,-287.7
147,24,22.7,-1.0,181.60000000000002
148,1,14.93,1.0,-149.3
148,2,11.02,1.0,-110.19999999999999
148,3,10.09,1.0,-100.9
148,4,9.17,1.0,-91.7
148,5,9.16,1.0,-91.6
148,6,8.19,1.0,-81.89999999999999
148,7,7.87,1.0,-78.7
148,8,11.99,1.0,-119.9
148,9,15.27,0.0,-0.0
148,10,23.42,0.0,-0.0
148,11,26.75,0.0,-0.0
148,12,29.95,0.0,-0.0
148,13,29.61,0.0,-0.0
148,14,25.27,1.0,-252.7
148,15,23.09,0.0,-0.0
148,16,21.68,1.0,-216.8
148,17,21.38,0.0,-0.0
148,18,22.1,0.0,-0.0
148,19,24.63,1.0,-246.29999999999998
148,20,25.0,0.0,-0.0
148,21,24.1,0.0,-0.0
148,22,25.09,1.0,-250.9
148,23,28.01,1.0,-280.1
148,24,22.02,-1.0,176.16
149,1,20.04,1.0,-200.39999999999998
149,2,18.03,1.0,-180.3
149,3,16.02,1.0,-160.2
149,4,10.05,1.0,-100.5
149,5,11.09,1.0,-110.9
149,6,17.01,1.0,-170.10000000000002
149,7,22.71,1.0,-227.10000000000002
149,8,37.03,1.0,-370.3
149,9,49.84,0.0,-0.0
149,10,56.05,0.0,-0.0
149,11,62.1,0.0,-0.0
149,12,71.08,0.0,-0.0
149,13,57.25,0.0,-0.0
149,14,58.1,1.0,-581.0
149,15,53.88,0.0,-0.0
149,16,50.13,1.0,-501.3
149,17,41.6,0.0,-0.0
149,18,37.08,0.0,-0.0
149,19,29.0,1.0,-290.0
149,20,25.0,0.0,-0.0
149,21,27.04,0.0,-0.0
149,22,25.09,1.0,-250.9
149,23,27.24,1.0,-272.4
149,24,24.03,-1.0,192.24
150,1,23.13,1.0,-231.29999999999998
150,2,19.4,1.0,-194.0
150,3,18.0,1.0,-180.0
150,4,14.08,1.0,-140.8
150,5,12.92,1.0,-129.2
150,6,20.0,1.0,-200.0
150,7,25.3,1.0,-253.0
150,8,41.0,1.0,-410.0
150,9,49.0,0.0,-0.0
150,10,54.17,0.0,-0.0
150,11,57.26,0.0,-0.0
150,12,65.75,0.0,-0.0
150,13,63.07,0.0,-0.0
150,14,57.07,1.0,-570.7
150,15,55.29,0.0,-0.0
150,16,48.95,1.0,-489.5
150,17,45.67,0.0,-0.0
150,18,42.4,0.0,-0.0
150,19,42.0,1.0,-420.0
150,20,38.06,0.0,-0.0
150,21,36.0,0.0,-0.0
150,22,33.24,1.0,-332.40000000000003
150,23,33.0,1.0,-330.0
150,24,27.06,-1.0,216.48
151,1,22.77,1.0,-227.7
151,2,19.01,1.0,-190.10000000000002
151,3,17.99,1.0,-179.89999999999998
151,4,14.99,1.0,-149.9
151,5,9.17,1.0,-91.7
151,6,18.52,1.0,-185.2
151,7,21.57,1.0,-215.7
151,8,37.99,1.0,-379.90000000000003
151,9,43.09,0.0,-0.0
151,10,55.85,0.0,-0.0
151,11,59.03,0.0,-0.0
151,12,63.17,0.0,-0.0
151,13,61.0,0.0,-0.0
151,14,55.09,1.0,-550.9000000000001
151,15,53.08,0.0,-0.0
151,16,48.01,1.0,-480.09999999999997
151,17,43.01,0.0,-0.0
151,18,36.03,0.0,-0.0
151,19,36.04,1.0,-360.4
151,20,31.02,0.0,-0.0
151,21,30.91,0.0,-0.0
151,22,32.53,1.0,-325.3
151,23,33.02,1.0,-330.20000000000005
151,24,28.02,-1.0,224.16
152,1,23.86,1.0,-238.6
152,2,20.87,1.0,-208.70000000000002
152,3,19.01,1.0,-190.10000000000002
152,4,16.3,1.0,-163.0
152,5,15.95,1.0,-159.5
152,6,20.0,1.0,-200.0
152,7,25.1,1.0,-251.0
152,8,39.68,1.0,-396.8
152,9,47.0,0.0,-0.0
152,10,57.24,0.0,-0.0
152,11,54.16,0.0,-0.0
152,12,57.17,0.0,-0.0
152,13,50.61,0.0,-0.0
152,14,46.36,1.0,-463.6
152,15,44.03,0.0,-0.0
152,16,40.09,1.0,-400.90000000000003
152,17,36.87,0.0,-0.0
152,18,36.0,0.0,-0.0
152,19,33.55,1.0,-335.5
152,20,30.35,0.0,-0.0
152,21,29.94,0.0,-0.0
152,22,28.87,1.0,-288.7
152,23,30.0,1.0,-300.0
152,24,25.08,-1.0,200.64
153,1,24.06,1.0,-240.6
153,2,20.06,1.0,-200.6
153,3,18.8,1.0,-188.0
153,4,17.0,1.0,-170.0
153,5,16.9,1.0,-169.0
153,6,11.03,1.0,-110.3
153,7,16.93,1.0,-169.3
153,8,18.91,1.0,-189.1
153,9,23.5,0.0,-0.0
153,10,29.98,0.0,-0.0
153,11,30.95,0.0,-0.0
153,12,32.93,0.0,-0.0
153,13,35.0,0.0,-0.0
153,14,28.51,1.0,-285.1
153,15,25.09,0.0,-0.0
153,16,23.23,1.0,-232.3
153,17,22.71,0.0,-0.0
153,18,22.93,0.0,-0.0
153,19,22.8,1.0,-228.0
153,20,21.04,0.0,-0.0
153,21,21.05,0.0,-0.0
153,22,20.06,1.0,-200.6
153,23,26.0,1.0,-260.0
153,24,22.08,-1.0,176.64
154,1,12.09,1.0,-120.9
154,2,12.09,1.0,-120.9
154,3,11.92,1.0,-119.2
154,4,9.17,1.0,-91.7
154,5,8.4,1.0,-84.0
154,6,8.17,1.0,-81.7
154,7,6.01,1.0,-60.099999999999994
154,8,9.17,1.0,-91.7
154,9,10.95,0.0,-0.0
154,10,13.94,0.0,-0.0
154,11,15.0,0.0,-0.0
154,12,18.0,0.0,-0.0
154,13,19.41,0.0,-0.0
154,14,17.99,1.0,-179.89999999999998
154,15,14.97,0.0,-0.0
154,16,13.95,1.0,-139.5
154,17,15.9,0.0,-0.0
154,18,15.95,0.0,-0.0
154,19,17.98,1.0,-179.8
154,20,18.0,0.0,-0.0
154,21,18.0,0.0,-0.0
154,22,16.97,1.0,-169.7
154,23,19.61,1.0,-196.1
154,24,16.98,-1.0,135.84
155,1,10.08,1.0,-100.8
155,2,9.16,1.0,-91.6
155,3,9.16,1.0,-91.6
155,4,7.43,1.0,-74.3
155,5,8.08,1.0,-80.8
155,6,9.18,1.0,-91.8
155,7,10.04,1.0,-100.39999999999999
155,8,23.05,1.0,-230.5
155,9,32.06,0.0,-0.0
155,10,46.86,0.0,-0.0
155,11,53.19,0.0,-0.0
155,12,63.18,0.0,-0.0
155,13,57.18,0.0,-0.0
155,14,57.08,1.0,-570.8
155,15,53.04,0.0,-0.0
155,16,46.36,1.0,-463.6
155,17,40.98,0.0,-0.0
155,18,40.92,0.0,-0.0
155,19,39.99,1.0,-399.90000000000003
155,20,28.97,0.0,-0.0
155,21,25.0,0.0,-0.0
155,22,21.07,1.0,-210.7
155,23,28.03,1.0,-280.3
155,24,22.01,-1.0,176.08000000000004
156,1,10.09,1.0,-100.9
156,2,10.04,1.0,-100.39999999999999
156,3,8.17,1.0,-81.7
156,4,7.94,1.0,-79.4
156,5,6.91,1.0,-69.1
156,6,9.17,1.0,-91.7
156,7,11.01,1.0,-110.1
156,8,25.02,1.0,-250.2
156,9,34.05,0.0,-0.0
156,10,39.59,0.0,-0.0
156,11,44.03,0.0,-0.0
156,12,46.67,0.0,-0.0
156,13,43.06,0.0,-0.0
156,14,41.04,1.0,-410.4
156,15,41.02,0.0,-0.0
156,16,38.06,1.0,-380.6
156,17,40.09,0.0,-0.0
156,18,29.0,0.0,-0.0
156,19,29.09,1.0,-290.9
156,20,26.08,0.0,-0.0
156,21,22.83,0.0,-0.0
156,22,20.05,1.0,-200.5
156,23,28.0,1.0,-280.0
156,24,21.32,-1.0,170.56
157,1,14.94,1.0,-149.4
157,2,11.09,1.0,-110.9
157,3,10.02,1.0,-100.19999999999999
157,4,9.17,1.0,-91.7
157,5,7.08,1.0,-70.8
157,6,11.91,1.0,-119.1
157,7,13.9,1.0,-139.0
157,8,48.66,1.0,-486.59999999999997
157,9,60.0,0.0,-0.0
157,10,75.0,0.0,-0.0
157,11,49.01,0.0,-0.0
157,12,50.99,0.0,-0.0
157,13,50.04,0.0,-0.0
157,14,51.01,1.0,-510.09999999999997
157,15,95.0,0.0,-0.0
157,16,53.11,1.0,-531.1
157,17,73.0,0.0,-0.0
157,18,69.73,0.0,-0.0
157,19,42.15,1.0,-421.5
157,20,35.0,0.0,-0.0
157,21,34.16,0.0,-0.0
157,22,34.03,1.0,-340.3
157,23,35.5,1.0,-355.0
157,24,29.0,-1.0,232.0
158,1,19.71,1.0,-197.10000000000002
158,2,22.62,1.0,-226.20000000000002
158,3,20.19,1.0,-201.9
158,4,19.71,1.0,-197.10000000000002
158,5,19.0,1.0,-190.0
158,6,19.85,1.0,-198.5
158,7,21.99,1.0,-219.89999999999998
158,8,27.84,1.0,-278.4
158,9,31.8,0.0,-0.0
158,10,38.15,0.0,-0.0
158,11,40.73,0.0,-0.0
158,12,43.11,0.0,-0.0
158,13,41.34,0.0,-0.0
158,14,37.0,1.0,-370.0
158,15,33.6,0.0,-0.0
158,16,31.37,1.0,-313.7
158,17,32.08,0.0,-0.0
158,18,30.92,0.0,-0.0
158,19,32.97,1.0,-329.7
158,20,29.25,0.0,-0.0
158,21,29.5,0.0,-0.0
158,22,28.04,1.0,-280.4
158,23,27.87,1.0,-278.7
158,24,21.35,-1.0,170.8
159,1,16.04,1.0,-160.39999999999998
159,2,13.08,1.0,-130.8
159,3,11.09,1.0,-110.9
159,4,7.05,1.0,-70.5
159,5,7.42,1.0,-74.2
159,6,12.04,1.0,-120.39999999999999
159,7,14.08,1.0,-140.8
159,8,31.94,1.0,-319.40000000000003
159,9,39.06,0.0,-0.0
159,10,46.36,0.0,-0.0
159,11,44.09,0.0,-0.0
159,12,46.35,0.0,-0.0
159,13,46.04,0.0,-0.0
159,14,44.04,1.0,-440.4
159,15,43.04,0.0,-0.0
159,16,38.04,1.0,-380.4
159,17,33.09,0.0,-0.0
159,18,30.08,0.0,-0.0
159,19,29.5,1.0,-295.0
159,20,30.02,0.0,-0.0
159,21,27.0,0.0,-0.0
159,22,24.03,1.0,-240.3
159,23,27.08,1.0,-270.79999999999995
159,24,26.87,-1.0,214.96
160,1,20.06,1.0,-200.6
160,2,17.1,1.0,-171.0
160,3,16.0,1.0,-160.0
160,4,9.1,1.0,-91.0
160,5,9.09,1.0,-90.9
160,6,9.06,1.0,-90.60000000000001
160,7,10.01,1.0,-100.1
160,8,13.04,1.0,-130.39999999999998
160,9,21.0,0.0,-0.0
160,10,25.97,0.0,-0.0
160,11,29.5,0.0,-0.0
160,12,43.53,0.0,-0.0
160,13,39.35,0.0,-0.0
160,14,29.5,1.0,-295.0
160,15,28.09,0.0,-0.0
160,16,23.91,1.0,-239.1
160,17,23.0,0.0,-0.0
160,18,22.47,0.0,-0.0
160,19,23.0,1.0,-230.0
160,20,21.98,0.0,-0.0
160,21,19.95,0.0,-0.0
160,22,18.08,1.0,-180.79999999999998
160,23,27.0,1.0,-270.0
160,24,21.0,-1.0,168.0
161,1,11.1,1.0,-111.0
161,2,11.01,1.0,-110.1
161,3,9.1,1.0,-91.0
161,4,8.05,1.0,-80.5
161,5,8.07,1.0,-80.7
161,6,8.04,1.0,-80.39999999999999
161,7,0.07,1.0,-0.7000000000000001
161,8,8.09,1.0,-80.9
161,9,10.0,0.0,-0.0
161,10,11.05,0.0,-0.0
161,11,13.03,0.0,-0.0
161,12,16.04,0.0,-0.0
161,13,19.04,0.0,-0.0
161,14,16.04,1.0,-160.39999999999998
161,15,14.07,0.0,-0.0
161,16,12.02,1.0,-120.19999999999999
161,17,11.05,0.0,-0.0
161,18,11.08,0.0,-0.0
161,19,13.03,1.0,-130.29999999999998
161,20,16.01,0.0,-0.0
161,21,15.07,0.0,-0.0
161,22,15.0,1.0,-150.0
161,23,19.04,1.0,-190.39999999999998
161,24,17.01,-1.0,136.08
162,1,8.91,1.0,-89.1
162,2,8.9,1.0,-89.0
162,3,8.18,1.0,-81.8
162,4,5.96,1.0,-59.6
162,5,7.06,1.0,-70.6
162,6,8.17,1.0,-81.7
162,7,10.97,1.0,-109.7
162,8,22.93,1.0,-229.3
162,9,32.99,0.0,-0.0
162,10,44.95,0.0,-0.0
162,11,46.67,0.0,-0.0
162,12,49.91,0.0,-0.0
162,13,52.01,0.0,-0.0
162,14,48.14,1.0,-481.4
162,15,49.91,0.0,-0.0
162,16,49.99,1.0,-499.90000000000003
162,17,46.67,0.0,-0.0
162,18,44.97,0.0,-0.0
162,19,43.0,1.0,-430.0
162,20,32.92,0.0,-0.0
162,21,20.92,0.0,-0.0
162,22,19.99,1.0,-199.89999999999998
162,23,24.0,1.0,-240.0
162,24,20.98,-1.0,167.84000000000003
163,1,15.96,1.0,-159.60000000000002
163,2,13.96,1.0,-139.60000000000002
163,3,12.98,1.0,-129.8
163,4,12.91,1.0,-129.1
163,5,12.94,1.0,-129.4
163,6,11.0,1.0,-110.0
163,7,14.99,1.0,-149.9
163,8,32.93,1.0,-329.3
163,9,48.94,0.0,-0.0
163,10,54.96,0.0,-0.0
163,11,56.92,0.0,-0.0
163,12,61.01,0.0,-0.0
163,13,64.6,0.0,-0.0
163,14,55.11,1.0,-551.1
163,15,56.89,0.0,-0.0
163,16,51.01,1.0,-510.09999999999997
163,17,50.1,0.0,-0.0
163,18,45.0,0.0,-0.0
163,19,44.92,1.0,-449.20000000000005
163,20,37.96,0.0,-0.0
163,21,24.84,0.0,-0.0
163,22,30.92,1.0,-309.20000000000005
163,23,32.01,1.0,-320.09999999999997
163,24,23.49,-1.0,187.92
164,1,18.92,1.0,-189.20000000000002
164,2,14.95,1.0,-149.5
164,3,11.08,1.0,-110.8
164,4,9.17,1.0,-91.7
164,5,8.17,1.0,-81.7
164,6,11.91,1.0,-119.1
164,7,14.97,1.0,-149.70000000000002
164,8,26.93,1.0,-269.3
164,9,46.66,0.0,-0.0
164,10,50.07,0.0,-0.0
164,11,51.08,0.0,-0.0
164,12,55.26,0.0,-0.0
164,13,60.1,0.0,-0.0
164,14,56.33,1.0,-563.3
164,15,55.0,0.0,-0.0
164,16,53.03,1.0,-530.3
164,17,52.04,0.0,-0.0
164,18,48.1,0.0,-0.0
164,19,46.95,1.0,-469.5
164,20,40.0,0.0,-0.0
164,21,27.93,0.0,-0.0
164,22,26.99,1.0,-269.9
